ID,y
26914,0
15970,1
21709,1
17146,0
25255,1
2324,1
30424,0
32403,1
944,0
29051,1
196,1
20018,1
30748,1
30390,1
17189,0
15488,1
9102,1
20989,0
20601,1
25249,1
31190,0
24040,1
3818,1
22769,1
30704,1
7823,0
31667,1
2934,0
27481,0
20593,0
15415,0
8739,1
4588,0
26913,1
18184,0
32684,0
32375,0
12696,1
18583,1
28427,0
12081,0
28577,0
28009,1
3495,1
18139,1
11994,1
8255,1
26739,0
11530,0
28457,0
3365,1
7183,0
16803,1
29175,0
7805,1
4952,0
16459,0
7496,1
2286,1
6822,1
30316,0
11619,1
4265,1
22488,0
4866,1
9225,0
32075,0
10729,0
29652,0
20291,1
32698,1
9946,1
10969,0
19708,0
20082,1
4710,0
21128,0
6482,1
26066,0
31420,1
29671,0
16002,1
18236,0
24424,1
22248,1
5888,0
12386,0
24764,0
4783,1
24847,1
22013,0
23395,1
9712,0
12807,1
7077,0
18976,1
7885,1
12910,1
21198,1
29277,0
24995,0
28818,0
12883,1
27617,0
22336,0
688,0
12714,0
30995,0
2623,1
18223,1
18289,0
26877,1
3989,1
5099,0
31817,0
13023,1
18934,0
25974,1
23603,0
31479,0
23944,0
17215,1
22061,1
28382,0
3849,1
27241,0
30378,0
17804,1
5971,0
18710,0
1679,1
22087,0
31541,1
31011,0
1539,0
1194,0
24971,0
7884,0
26032,0
17741,1
24533,1
2152,1
26302,1
31054,1
8272,0
18556,0
13216,0
29208,1
27846,0
16180,0
5236,1
9425,0
31187,1
14599,0
27880,1
11340,1
2010,0
31901,1
31185,0
17176,1
16095,0
17864,1
18480,1
12015,0
31109,1
19940,1
14287,0
22571,0
3759,1
31248,1
162,0
1179,1
12724,1
7236,0
15238,0
17136,0
7686,1
4565,1
13569,1
30923,0
1165,0
23811,1
28363,0
8904,0
5147,0
7629,1
21091,1
11380,0
26512,0
12127,0
32201,0
12566,1
19298,0
2000,0
13536,0
9116,1
15730,0
32724,0
23768,1
21677,1
6452,1
16107,0
20071,0
20902,0
15343,1
23195,0
26163,1
4512,0
6845,0
22971,0
2050,1
11899,1
9005,0
7094,0
21260,0
26465,1
6651,0
14204,0
16678,0
24210,1
15615,0
30834,0
11481,0
8995,0
2519,0
23637,1
17041,0
13803,0
12900,0
9548,1
7647,1
26453,0
8546,0
7929,1
1200,0
27157,1
30835,0
14955,1
27396,0
1164,0
28907,0
28962,0
20979,1
9113,0
32306,0
31777,0
6879,0
24570,0
11333,1
13748,0
23635,0
7944,0
19716,1
32703,0
31894,1
1659,0
23720,1
13057,0
21675,0
5935,1
5287,0
19602,1
4772,1
7410,0
25689,1
14446,0
3461,0
10430,0
5053,1
30077,0
26065,1
22057,0
11479,0
25158,0
2777,0
21670,0
27998,0
31952,0
10372,0
19339,1
879,0
22602,1
5105,0
521,0
14708,1
30394,0
30529,0
4040,0
3740,1
23963,0
24347,1
15580,1
3149,0
8857,1
6194,1
14483,1
27813,0
6959,1
12028,1
16783,1
6393,1
14164,0
10193,1
22310,1
18385,1
21582,0
13551,1
7235,0
23756,1
28091,1
6554,1
28465,1
21871,1
2895,0
22521,1
30319,1
23034,1
28602,1
6850,1
24278,1
8538,0
15495,1
23622,1
19513,1
5405,1
27740,1
14650,1
25323,1
3614,1
4063,1
10607,0
3232,1
11770,0
22358,1
21649,1
3881,0
11624,0
4828,0
25382,0
6772,1
15213,1
2983,1
15606,0
8778,0
13070,0
25181,0
28062,0
11450,1
23120,1
14175,1
30947,0
586,1
20197,0
11622,1
11772,0
31896,1
32060,1
26689,0
10764,1
28299,0
13713,0
5649,0
23305,0
26008,0
21708,1
12477,1
12609,1
3717,0
13519,0
10570,1
32933,0
12880,0
8502,0
15128,0
19190,0
7459,0
7889,0
12514,1
7332,1
28390,0
11764,1
32597,0
2063,0
169,1
27225,1
16412,1
7780,1
30440,0
6956,1
14236,0
18855,1
31805,0
17591,0
242,1
28958,1
7862,1
15334,1
32665,1
17964,1
3066,0
7299,1
10533,0
12621,1
1966,1
6878,0
23080,0
19054,0
11315,0
28387,0
8856,0
31142,0
29883,0
27540,0
5775,0
7327,0
14533,0
11143,0
31246,0
25678,0
11326,1
23698,0
14197,1
5642,1
30766,0
31916,0
14213,1
27997,0
8467,0
21105,1
22223,1
27631,1
10289,0
25584,1
20543,1
12949,1
976,1
18711,1
27407,1
5078,0
2865,0
19441,1
1951,0
22527,0
23535,1
24308,1
2449,0
25410,1
11428,0
3711,0
25788,1
17032,0
30916,1
375,1
20708,1
30750,0
2022,0
22861,1
29091,0
7607,1
20575,1
28493,1
20230,0
27862,1
20352,1
3338,1
15430,0
6635,1
25497,0
6457,1
16718,0
5158,0
23789,1
9256,0
26,0
7227,1
3638,0
16841,1
7429,1
1856,0
8863,0
3956,0
31641,1
19264,0
25427,1
10183,0
30016,0
22374,1
29688,1
21683,1
22560,1
2641,0
173,0
18352,0
23008,0
19080,0
14747,1
4887,0
6485,0
5628,1
32830,0
8794,1
31727,0
22638,0
24643,0
11266,0
16946,1
12771,0
26778,1
8236,0
17487,0
23986,0
26440,0
16363,0
24790,1
17693,1
24297,0
20062,1
26805,0
16677,0
7949,0
15250,1
3426,0
25984,1
1888,1
6709,1
19470,0
13452,1
24082,0
13531,0
19886,1
25027,1
19705,1
24404,1
10632,0
6865,0
27572,1
20922,1
16629,1
6314,1
16508,1
13877,0
20557,0
5832,1
4890,1
24139,1
31236,0
23645,1
21196,0
5085,0
17341,1
28197,0
18654,0
4793,0
25543,1
13060,0
26544,0
13553,0
16463,0
5608,1
3845,0
32886,1
1872,0
4802,0
21120,1
23387,0
20314,0
17051,1
26041,0
22012,1
1794,1
17172,1
17709,1
14630,1
5283,1
12176,1
18303,1
12460,1
31944,1
9518,1
5033,0
9075,0
25098,1
30489,1
19062,1
2443,0
20339,1
3396,1
5298,1
17196,0
7744,0
11088,1
21026,1
30104,0
14092,0
5213,1
17420,0
31592,1
9467,1
145,1
888,0
12184,0
20310,1
27854,1
22702,0
3435,0
10511,1
2673,0
63,1
918,0
23826,0
7516,0
21688,0
11129,0
7567,0
3514,0
25540,0
14000,0
15531,1
28823,1
7417,1
22876,0
8213,0
26488,1
18121,0
11187,1
15445,0
18990,0
11018,0
18181,0
6741,1
18091,1
11800,0
17536,1
21098,0
7467,0
25272,0
14285,0
14894,0
27711,1
9108,1
32045,0
13398,0
28263,0
25386,0
28236,1
25452,1
23057,1
7702,1
7418,0
25022,1
21393,0
17910,0
28437,0
12255,1
16116,1
15903,1
22191,0
10191,1
9673,1
14943,0
27763,0
18220,0
13292,1
11608,1
2477,1
22403,0
19445,1
28318,1
30854,1
30551,1
10915,0
12249,1
32070,1
26947,0
12778,1
28131,1
8193,0
20740,0
9914,0
18348,1
13356,1
25765,0
31982,0
9576,0
14252,0
3447,1
31316,1
18165,0
4965,0
16191,1
22415,0
26537,0
27701,1
14372,1
61,0
20488,1
13726,1
30021,0
30293,1
1418,0
12529,0
16112,1
20145,0
25606,1
834,0
22054,0
12214,1
26239,0
9121,0
21464,0
17336,1
9818,1
16495,0
26252,0
26712,0
5864,0
20970,0
27269,1
19715,0
3169,1
29122,1
25536,1
17203,1
12548,0
14693,1
14789,1
10291,0
2607,1
1931,1
4962,0
7595,0
15612,0
23009,1
5266,1
11354,1
27863,1
27108,0
3200,1
24499,1
8954,1
4826,0
17373,0
2945,0
32038,1
14320,1
1577,1
20866,1
2737,0
6567,1
31911,0
1669,0
22741,0
19890,1
30659,0
12019,0
16883,1
29055,0
27850,1
26637,1
25585,1
1011,1
10055,0
21063,0
22745,1
8960,1
29925,1
23690,0
14227,1
22379,0
14033,0
16119,0
25123,0
11876,0
10667,1
19692,1
15959,0
2038,0
20935,1
13839,1
14799,0
20406,1
7212,1
11863,0
19496,1
6190,0
8637,1
21075,0
9613,1
3949,1
10552,0
12693,1
27125,1
1178,0
24554,0
2103,0
28126,1
23761,0
20889,1
3398,0
14565,1
27294,0
32587,0
20642,1
13561,1
13836,1
22206,1
20208,1
25190,1
12780,0
31466,1
23090,1
15676,1
2085,1
1236,1
4576,0
20914,1
32917,0
29481,1
28706,0
31933,1
20928,1
5273,1
29793,0
20337,0
14080,0
26591,1
9132,0
31601,1
1628,0
20272,0
1556,0
11216,1
7369,1
279,0
4902,0
24037,0
11133,1
20333,1
15453,1
20458,0
26861,0
9413,0
21637,1
21927,0
22233,0
28102,0
30253,1
27842,0
20046,0
25572,1
26281,1
6048,0
23344,1
25245,1
25932,1
2156,0
27154,1
16259,0
2262,0
22125,1
7124,1
24065,1
32924,1
22241,1
29501,0
18318,0
15670,1
32333,1
24834,0
26088,1
16488,0
10167,1
26072,1
12911,0
2825,1
27629,0
30364,1
13577,1
1668,1
3756,0
22426,1
31536,1
559,0
7049,0
28759,0
8456,0
6676,0
5759,0
20643,0
13012,1
8292,0
234,1
10588,0
26629,0
30982,1
16737,1
29139,1
14225,1
19622,1
22791,1
845,1
20193,0
7408,1
7878,0
31765,1
23217,1
20231,1
30252,0
23711,1
10206,0
31807,0
4961,1
19168,0
28821,1
4695,1
7964,1
32170,0
30475,0
3327,0
32540,0
20655,1
18792,0
19254,1
13206,1
7188,0
8837,1
27840,0
20908,0
30082,0
9184,1
12803,1
11173,0
16047,0
14393,0
8727,1
23211,0
24050,0
8469,1
6387,1
14732,1
29001,1
11363,0
13641,0
21954,0
26557,1
14314,1
14054,1
11866,0
30014,1
26666,1
30628,0
11236,0
23869,1
26916,0
30754,0
18992,1
19271,1
21444,0
11717,0
8590,0
18307,0
32582,0
13714,1
7649,1
27248,0
385,0
1590,1
8524,1
32424,1
27882,0
30151,1
25446,1
12604,0
3676,1
12167,1
28552,0
4694,0
29488,0
29482,0
15042,1
7072,1
13007,0
27174,0
25555,1
30528,0
2212,0
5622,0
17750,0
6255,1
10249,0
24072,1
8114,0
2509,0
9348,1
7792,0
19502,0
29679,1
27386,1
29545,0
17613,1
8909,1
7101,1
27316,0
19381,0
26892,0
15871,1
14777,0
18504,1
6514,0
24797,1
1022,0
13390,0
27451,1
4570,0
16722,1
25450,0
32918,1
26428,1
29408,0
28889,1
20256,1
6750,0
28221,1
11617,1
25101,1
23503,0
18823,1
1958,0
30506,0
18717,0
16853,1
4638,1
4305,0
31040,1
28676,0
26188,0
15963,1
21378,0
6256,0
3885,1
12479,1
22714,1
12558,1
9471,0
12238,0
11950,0
1317,0
8553,1
2159,0
32599,1
30610,0
2573,0
23244,0
16279,0
18779,1
14143,1
21096,1
15158,1
14076,1
11165,1
21266,0
4210,1
28247,0
31599,0
25576,0
31906,1
8666,1
31363,1
17327,1
21499,1
26394,1
19159,1
24746,0
10748,0
18123,1
15373,1
16694,0
24321,0
25336,1
32353,0
32749,1
9462,1
19695,0
25354,0
23306,1
17212,1
14681,0
26034,1
23770,0
8359,0
11539,1
18796,0
16311,1
4373,0
12244,0
13439,0
202,0
7860,0
9853,1
25004,1
4156,1
6597,1
2915,0
27449,0
32499,1
28807,1
1982,0
5882,0
25953,0
5721,1
10281,0
7234,0
29604,1
14668,0
18812,0
23003,0
1474,0
24652,0
12567,0
20275,1
17550,1
17552,0
10276,1
8389,1
20156,0
29826,1
1737,0
2552,1
22311,1
30606,0
16481,0
11550,1
2172,0
10010,0
6939,1
7824,0
10067,1
32585,1
4468,1
515,1
17435,1
4915,1
23781,1
28129,1
10900,0
9072,0
4548,0
10569,0
9342,0
574,1
5630,1
30145,1
23056,0
23784,0
31156,0
16501,1
18929,0
6796,1
14339,0
31595,1
24791,1
14735,1
13062,1
4936,1
7720,1
6473,1
6338,1
26865,1
20372,0
29171,0
18554,0
785,0
12815,1
24115,1
12882,0
13795,1
23701,1
3859,1
5422,1
13397,0
22811,0
23772,0
32963,1
17898,0
18928,0
14876,0
5480,0
27087,1
27307,1
31712,1
18598,1
27619,0
12359,0
28440,1
11469,0
16616,0
19388,0
31405,1
8108,1
29825,0
9598,0
27865,1
25099,1
19919,0
29726,0
15354,0
19308,1
1145,0
18854,1
31133,0
15633,1
7877,1
6534,0
32716,0
8976,0
30051,0
17201,1
29495,1
27747,1
28536,1
9541,0
14511,0
19856,0
25079,0
10863,0
24756,1
29564,1
28278,1
10656,1
15990,1
1726,1
1258,0
15413,1
23015,0
26725,0
23930,0
26927,1
19946,0
10801,0
25214,1
23828,1
18279,1
20877,0
27570,1
8877,1
12809,1
3352,0
20686,0
19988,1
12048,1
26046,0
9898,0
27986,0
12522,1
15381,1
26217,1
2544,1
132,0
19503,0
6094,1
14596,1
23654,1
12541,1
3005,1
22368,0
28506,1
28238,1
29226,0
30295,1
18168,1
17894,1
23889,1
14960,1
27053,1
25756,1
24282,0
24624,1
27033,0
15669,1
7217,1
16497,1
1181,0
8013,0
24230,0
5011,0
14930,1
5412,0
8769,1
19233,0
28955,1
15177,1
28486,1
16861,0
14309,1
21073,1
11626,0
25342,0
32516,1
266,0
4708,0
22174,0
9087,1
41,1
7598,1
14778,1
28068,1
4810,1
10235,0
22908,0
11035,0
11214,0
14039,0
3277,1
29165,1
31873,1
13156,0
13437,0
28076,0
23780,0
22862,0
27864,1
10573,1
27384,0
2079,0
26613,0
20621,0
30738,0
21889,0
30284,1
4912,1
26523,1
14879,0
30193,1
26289,1
25886,0
25707,0
19072,0
20437,0
9449,1
21665,1
29993,0
2204,0
29846,1
16181,1
26681,0
14268,0
1791,0
8632,1
31559,1
6293,1
11719,0
3844,1
28539,0
16897,1
21730,1
2684,0
3356,0
31843,1
10203,0
3672,1
5949,0
30217,1
5346,0
4575,1
24237,0
12325,0
25085,1
13658,0
11696,0
12,0
7330,1
3036,1
7218,1
10135,0
14246,0
7047,1
9850,1
21031,1
2734,1
29238,1
17826,1
15834,1
29768,0
24243,0
18202,1
22365,1
15757,0
32554,1
25,1
13262,1
16321,1
27411,1
14397,1
24664,0
22961,0
29764,0
12137,1
277,1
21258,0
12470,1
17881,1
11439,0
2988,0
3745,0
31924,0
540,0
13781,1
15805,1
429,0
17066,1
30146,1
19222,1
4033,1
667,1
6630,1
20728,0
25296,0
4278,1
23863,1
23884,1
17767,1
6095,0
23431,1
7406,0
23138,1
7257,1
9104,0
539,0
14253,0
3644,1
30882,1
26765,1
28988,0
30532,1
22685,0
2355,0
6305,0
18070,1
19880,1
27762,1
18201,1
12678,1
12318,1
681,0
24386,0
5456,0
13337,1
1972,1
372,0
14900,1
13463,0
8296,0
22034,1
12897,1
32189,0
14429,0
29410,0
13845,0
27642,0
31308,0
31347,0
94,1
16993,1
9559,1
31157,0
8018,0
25024,1
4883,0
27733,0
20234,1
17123,0
3055,1
9443,1
17188,1
23201,1
9654,0
27229,1
20191,1
28831,0
13299,0
26470,0
4497,0
31992,1
6520,0
1010,0
12928,0
21741,1
22813,1
12155,1
24152,0
17217,0
28146,1
7002,1
22481,0
10027,1
25026,0
12873,0
25538,0
29156,0
30318,1
18603,0
16553,0
13888,0
6401,1
11602,1
17214,0
19970,0
22619,0
23246,1
20373,1
16748,0
1859,0
10897,1
21044,0
7782,1
29903,0
32163,1
16485,0
16898,0
10851,0
18316,1
3061,1
24753,1
28993,1
1107,1
9564,1
27745,0
30130,1
8853,1
488,1
21366,0
22781,1
27672,1
14901,1
31209,0
26943,0
24413,1
9568,0
14586,1
5288,1
19735,1
28274,0
28434,1
13621,1
7610,0
10535,1
4072,1
24646,1
3279,1
25183,0
4498,1
23765,1
3780,1
24978,0
1620,0
21458,1
30900,0
8859,0
24408,1
211,0
10364,0
4472,1
30542,1
25590,0
25912,1
5932,0
14788,1
10011,0
6334,1
15244,0
864,0
31450,1
19184,1
22688,1
19325,0
15815,1
29125,1
26023,1
32787,1
30183,0
10494,1
31639,1
10760,1
28890,1
31017,1
2059,1
16559,1
2960,0
13787,0
20547,0
6989,0
31618,1
20111,0
14031,0
2487,1
30903,0
13751,0
7522,0
22321,1
5619,1
19149,1
27022,0
8064,0
13583,0
2848,1
27932,0
29489,0
978,1
10784,1
4642,1
9860,0
2097,1
28396,0
3866,0
30815,0
3474,1
4248,1
5563,0
26427,1
14749,1
25097,0
2538,0
19130,0
12726,1
1803,1
5637,1
21170,1
32911,0
21152,1
24279,1
6859,0
19399,1
5858,1
18448,1
10818,0
17935,1
14381,0
29755,1
30434,1
689,1
25727,0
17018,1
21273,1
24184,1
7754,1
24471,0
1749,0
27474,0
8608,1
19040,0
3056,1
17524,1
19701,0
9674,1
32803,0
1398,0
32061,0
7683,0
28586,0
24600,1
4344,0
27828,0
13457,1
17219,1
15055,1
13283,1
27992,1
14411,1
13385,1
2887,0
21064,0
21570,1
16715,0
5914,0
20476,1
20933,0
24916,1
906,1
26652,0
20311,0
18196,0
27973,1
20151,0
4750,1
9927,1
21989,1
20893,0
31798,1
7637,1
3180,0
5247,0
11147,1
11186,1
12040,1
29666,0
5965,0
18553,0
15245,0
5154,0
30597,1
22023,1
10002,1
14070,0
10746,0
7061,0
28232,1
19558,0
12186,1
17063,1
9250,1
31549,1
31749,0
9074,0
1991,1
9509,0
19102,0
21586,1
17404,0
10680,1
10440,1
32791,0
7312,1
20325,1
15657,1
28994,1
14593,0
24291,1
6655,1
21624,1
19332,0
880,1
29738,0
15273,0
24633,0
13705,0
26587,0
284,0
21437,0
10565,0
23386,0
25019,0
19577,1
14145,0
11660,1
15882,0
5404,1
13168,1
16888,1
19637,0
5015,1
31319,0
15154,0
21156,1
14621,0
11446,0
23754,1
29052,0
11462,1
12197,0
527,1
1486,0
14998,0
2770,1
15356,1
2494,1
9340,0
10396,0
2984,1
25009,1
14555,0
13407,0
9545,0
1420,1
13458,1
29509,0
23051,1
9020,1
18948,1
22618,1
31834,0
13208,0
21137,1
11397,1
2492,1
30393,0
12665,0
20763,0
3101,0
32687,0
4301,0
1677,0
8734,1
4274,1
19767,1
25577,1
10953,1
7012,0
20959,1
20477,1
31357,0
13770,1
17872,1
6695,0
3210,0
11239,1
4297,1
28409,0
2440,0
16983,0
26728,1
24924,0
26296,1
14552,0
8096,0
8646,1
29423,0
21758,0
4089,1
21802,1
15514,0
9135,1
28710,0
29743,0
25353,1
123,0
19914,1
20093,1
6240,0
3819,1
1588,1
30762,0
13656,0
12474,0
553,1
210,0
505,1
14804,1
930,0
2450,0
21621,1
9412,0
10113,1
12645,1
28421,0
18847,0
19369,1
16689,0
7383,1
19959,0
15546,0
3124,1
10476,1
20849,0
28974,0
8275,0
685,1
21893,0
3793,0
4644,1
5754,0
14773,1
1323,1
7186,1
23250,1
11535,0
18702,1
19321,1
25102,1
16827,1
5308,0
20660,0
21271,0
29669,0
21326,1
22933,0
5494,0
15102,1
12839,0
8656,1
6821,1
19127,1
12378,1
25723,0
15794,0
13636,1
31705,1
16530,0
25820,0
9492,0
23905,0
31020,0
3448,0
5986,0
21950,1
13191,0
18233,0
895,0
32850,1
12723,0
24300,0
19617,0
30786,0
15965,1
7021,0
1378,1
22157,1
1339,0
25940,1
9496,1
29294,0
18740,0
2393,1
21856,1
25632,1
21292,1
24674,0
1557,0
26691,0
11230,0
14442,1
28073,1
13908,1
9784,0
28149,0
20036,1
25531,0
11010,1
11895,0
13213,1
19251,0
25127,1
11098,0
26286,1
31459,0
32519,1
22516,0
27341,1
3597,1
32301,1
152,1
20092,0
26743,0
1269,0
64,0
102,1
20567,0
28852,0
24681,0
7317,1
27477,1
26955,0
21169,0
10083,1
13894,0
17053,0
1087,0
14646,1
31170,0
6819,0
7137,0
12630,0
10273,0
32369,1
32862,0
6934,0
29727,1
17231,0
4369,0
7373,1
25103,0
11594,1
24678,0
181,0
31677,0
15936,0
11273,0
12442,0
31340,0
15761,0
4569,1
24962,1
32166,0
9399,0
13987,1
31422,1
7675,1
4689,0
30488,0
166,0
5899,1
19285,0
10136,1
7078,0
13732,1
25919,0
2564,1
8285,1
20400,0
19330,1
26240,1
29627,0
4503,0
13890,0
28289,1
7414,1
20885,1
28251,0
20181,1
3559,1
11765,1
19407,1
32101,1
10841,1
13303,0
14663,0
583,0
13820,0
916,1
9363,1
9032,1
15766,0
30996,0
7827,1
19601,0
32195,1
14759,0
20884,1
17880,1
1946,1
21124,0
4795,1
21176,1
19598,0
31478,1
16703,1
30090,1
17724,0
8866,1
3045,0
25772,1
8090,0
418,0
26047,1
12849,0
12889,0
12147,1
22913,1
6744,1
19428,1
1354,0
30241,1
2940,1
4400,0
25640,0
7432,1
12129,1
3261,0
31376,0
832,1
5999,1
19741,1
7387,0
3151,1
11999,0
4026,1
10696,1
20904,0
4350,1
20237,0
10244,1
6826,1
12366,1
9470,1
5967,0
1820,1
11790,1
13140,1
30849,0
30121,1
9240,0
2904,0
6251,0
25250,1
2257,1
20623,0
27520,1
8012,0
22557,1
14303,0
20472,0
8101,0
26673,1
29127,0
15617,1
28968,0
5483,0
22590,1
23935,0
11184,0
12210,1
9934,1
24093,1
3856,0
13673,0
5484,0
10934,1
12196,1
11641,1
3744,1
5414,0
29219,1
12741,1
7576,0
8496,1
18658,0
28643,1
5238,1
28153,1
25189,0
9475,1
25565,1
18240,0
9522,0
8454,1
11741,0
6317,1
18942,1
31181,0
4102,1
31582,1
18211,0
30040,0
4330,1
28085,0
1131,0
20720,1
28083,0
26340,1
16275,0
13343,1
2490,1
28546,0
4306,1
27277,0
9694,1
6582,1
9090,0
4413,0
25021,1
6475,1
25463,0
21673,1
1736,1
30335,0
1148,1
29965,0
28284,1
13420,0
18153,1
4762,0
19989,0
16012,0
8037,1
17847,1
3164,0
20746,0
31784,1
6481,0
24587,1
8824,1
25457,0
3316,1
6816,1
18484,0
17272,1
6682,1
28502,0
29731,1
24876,0
11744,0
8573,1
12437,0
16974,1
30294,1
19669,1
10753,0
16611,1
27581,0
17441,1
30356,1
27304,0
31585,1
29225,0
8295,0
6975,0
8634,1
24892,1
3974,0
3952,1
27546,1
17108,0
23270,0
16234,1
28917,1
17922,0
24563,0
14837,0
200,1
29083,1
1198,1
5170,0
1902,0
17472,1
29017,1
9829,0
16829,1
11468,1
31729,0
32926,1
31939,0
25533,0
2021,1
8889,0
31204,1
14292,1
16355,1
32373,0
19163,1
12876,1
12336,0
6942,0
25763,0
16698,1
17858,0
18207,1
9352,0
10316,0
19405,1
16795,0
26087,0
6480,1
9414,1
32314,0
17932,0
32950,1
3659,1
14050,1
20394,1
4291,1
23076,0
10671,1
5803,0
23877,1
24926,0
12857,1
26003,0
31808,1
10687,0
27447,1
19546,1
10930,1
23366,0
32925,1
21255,1
30768,0
24134,0
13255,0
2921,0
16599,0
30265,1
9403,0
20515,0
25747,0
18602,1
30109,1
2177,1
2560,1
13378,1
28843,1
15659,1
20463,1
6092,0
32281,0
19817,1
31136,1
3562,1
22235,0
9275,0
29789,1
7398,1
10735,0
4262,0
5663,0
15662,1
840,1
9831,1
9547,1
15605,1
28458,0
4097,0
11615,1
25128,1
28781,0
26875,0
8795,1
243,1
7145,0
23977,1
25713,1
25802,1
23489,0
15280,1
23569,0
3783,1
26800,1
18013,1
15178,0
16262,0
22459,1
15098,0
7927,0
23467,1
11640,1
17526,1
5942,1
28838,1
3116,1
32253,0
27684,0
27565,0
15817,0
22904,1
2499,0
21707,1
22458,0
31940,1
6157,1
21188,0
11123,0
24828,1
23372,1
21005,0
17587,1
1670,1
29409,0
32823,1
13033,1
32356,0
6040,1
10138,1
7303,0
27055,1
21116,0
2654,1
28035,0
3138,1
20855,0
31892,1
14154,0
8602,1
15571,0
23274,1
24865,0
28562,0
11906,0
324,1
25834,0
13622,0
31652,0
6516,0
9022,1
23748,0
19751,1
17678,0
5130,0
2506,0
2513,0
2237,0
13497,1
3395,1
18750,1
9864,1
11953,0
27105,1
16444,0
25143,0
30682,0
30323,0
16322,0
3942,0
31965,0
17748,0
24649,1
17628,0
14519,1
6192,1
29106,0
31127,1
17562,1
2831,1
19963,1
16802,0
204,0
24481,0
27938,1
17316,1
21249,0
27948,0
30459,1
10743,0
6888,0
7549,1
17,1
22686,0
30188,0
21612,0
27484,1
17812,0
7011,1
6437,1
7436,0
10966,1
18564,1
15228,1
5200,1
20104,0
29390,1
11109,1
12124,1
31926,0
13679,0
6880,0
648,0
8059,1
15099,1
14323,1
13454,0
29901,0
30890,1
5756,0
30466,0
25604,1
21716,0
29542,0
23676,1
3409,0
3529,0
26199,1
90,1
798,1
14543,0
1377,1
29870,0
10603,0
18129,1
3758,0
26803,1
20528,1
5977,1
10628,1
22113,1
14194,1
11296,0
5044,1
5040,0
10445,0
22743,1
18262,0
20992,0
15149,0
16648,1
27917,1
27437,1
7125,1
6806,1
4882,0
6954,0
5409,1
7564,1
13830,1
11151,0
3830,1
18655,1
3905,1
24196,0
18728,1
30759,0
8582,0
10252,1
24905,0
32056,1
30276,1
6503,1
12142,1
20464,0
29333,1
30272,1
31364,1
14718,1
15242,1
13868,0
9806,1
26261,0
7256,1
824,1
6084,1
5290,0
17359,0
22044,0
3227,1
29213,0
7269,1
4951,1
2447,1
7253,1
4264,1
10524,0
25332,0
10553,0
9027,0
6146,1
2160,1
6370,1
501,1
21734,0
1304,1
27732,0
21615,0
13999,0
24994,0
3862,1
15856,0
29809,0
27250,0
27510,0
15890,0
11124,1
8127,1
5384,0
6657,1
8449,0
15529,0
32208,0
28916,1
25954,1
18177,0
471,1
31769,0
2537,0
25726,1
5394,1
13429,0
31715,1
10723,0
5726,0
6388,1
20173,0
32833,1
14878,1
27013,1
29034,1
23943,0
1624,1
20772,0
26710,1
5656,1
11179,1
27936,1
25922,0
5190,0
30191,1
10,0
6540,0
13171,0
7605,1
7194,0
8405,0
12268,0
10377,1
2162,0
15126,1
1169,1
26159,1
26574,0
5156,0
6496,1
10319,1
32639,1
17681,0
22719,0
16381,1
11634,0
29398,1
12100,0
28013,0
1413,1
25170,0
17788,0
18301,1
26588,1
6703,1
6948,1
30266,1
8189,1
28751,1
4627,0
32676,1
18995,1
7994,1
31851,0
14115,1
19187,0
32129,1
31130,0
19670,1
22264,1
13220,0
29279,0
18537,0
32407,0
9162,1
13578,0
17823,0
938,0
1044,1
20132,0
21284,0
22296,1
29966,0
4815,1
8244,1
30425,1
1279,0
29891,0
6308,0
661,0
21125,0
21293,0
17285,0
31318,1
19032,0
19361,1
27321,0
29050,0
22662,1
31305,0
16179,0
13933,1
7714,1
23362,0
10121,1
28256,0
14044,0
22405,1
6470,0
30660,0
18528,1
9233,0
15960,0
29053,0
17944,1
13345,1
3285,0
8817,0
25908,1
5849,0
32858,0
2133,0
19314,0
23613,0
17104,1
11516,0
2370,1
1983,1
2190,1
21027,1
10443,0
23514,1
24467,1
3369,0
25270,1
25422,0
7034,1
31633,1
32013,1
14844,1
707,0
4239,0
12305,0
24489,1
15211,0
12079,1
17019,0
27654,0
17195,1
1802,0
6852,0
18501,1
6270,1
15162,1
1720,0
31191,0
27554,1
21880,1
12183,0
5692,1
16544,1
28727,0
25223,1
8258,0
8424,0
2646,0
2635,0
22898,1
28765,0
10053,1
27612,1
5993,0
9544,1
841,1
24677,0
25503,0
31775,1
20982,1
16401,1
3578,1
26183,0
17448,0
20760,0
10948,0
16449,1
10438,1
19088,1
26138,0
10815,0
5177,1
20927,0
744,0
15694,0
15214,0
31527,0
10658,0
10410,1
362,1
31534,1
32580,1
16417,1
21932,1
5347,1
27143,0
32175,0
24935,0
27505,1
2219,1
25807,1
9165,1
1662,1
3940,0
19267,0
15239,1
2124,1
17586,0
5178,0
27220,1
17111,1
889,1
20124,0
4140,0
25338,0
18920,0
11073,1
1206,0
6098,0
14969,0
15797,1
22035,0
11081,1
6666,1
9689,1
10544,0
28534,1
6640,1
1835,1
17756,0
8211,0
14129,0
13563,1
32610,0
6337,1
20307,1
23087,0
17832,0
5676,1
17033,1
18851,1
17686,0
5809,1
10939,1
25760,1
24539,0
18238,0
4129,0
19545,0
30242,1
14644,1
12539,1
13937,1
10931,0
21317,0
28266,1
12891,0
20041,0
29877,0
22446,0
31930,1
16517,1
